verb,conjugacio,mode,temps,persona,nombre,pronom,forma_conjugada
creure,2a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren cregut
creure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren cregut
creure,2a,indicatiu,condicional perfet,1a,singular,jo,hauria cregut
creure,2a,indicatiu,condicional perfet,1a,singular,jo,haguera cregut
creure,2a,indicatiu,condicional perfet,2a,singular,tu,hauries cregut
creure,2a,indicatiu,condicional perfet,2a,singular,tu,hagueras cregut
creure,2a,indicatiu,condicional perfet,3a,singular,ell,hauria cregut
creure,2a,indicatiu,condicional perfet,3a,singular,ell,haguera cregut
creure,2a,indicatiu,condicional perfet,3a,singular,ella,hauria cregut
creure,2a,indicatiu,condicional perfet,3a,singular,ella,haguera cregut
creure,2a,indicatiu,condicional perfet,1a,plural,nosaltres,hauríem cregut
creure,2a,indicatiu,condicional perfet,1a,plural,nosaltres,haguérem cregut
creure,2a,indicatiu,condicional perfet,2a,plural,vosaltres,hauríeu cregut
creure,2a,indicatiu,condicional perfet,2a,plural,vosaltres,haguéreu cregut
creure,2a,indicatiu,condicional perfet,3a,plural,ells,haurien cregut
creure,2a,indicatiu,condicional perfet,3a,plural,ells,hagueren cregut
creure,2a,indicatiu,condicional perfet,3a,plural,elles,haurien cregut
creure,2a,indicatiu,condicional perfet,3a,plural,elles,hagueren cregut
creure,2a,indicatiu,passat perifràstic,1a,singular,jo,vaig creure
creure,2a,indicatiu,passat perifràstic,2a,singular,tu,vares creure
creure,2a,indicatiu,passat perifràstic,3a,singular,ell,va creure
creure,2a,indicatiu,passat perifràstic,3a,singular,ella,va creure
creure,2a,indicatiu,passat perifràstic,1a,plural,nosaltres,vàrem creure
creure,2a,indicatiu,passat perifràstic,2a,plural,vosaltres,vàreu creure
creure,2a,indicatiu,passat perifràstic,3a,plural,ells,van creure
creure,2a,indicatiu,passat perifràstic,3a,plural,elles,van creure
creure,2a,indicatiu,passat anterior perifràstic,1a,singular,jo,vaig haver cregut
creure,2a,indicatiu,passat anterior perifràstic,2a,singular,tu,vares haver cregut
creure,2a,indicatiu,passat anterior perifràstic,3a,singular,ell,va haver cregut
creure,2a,indicatiu,passat anterior perifràstic,3a,singular,ella,va haver cregut
creure,2a,indicatiu,passat anterior perifràstic,1a,plural,nosaltres,vàrem haver cregut
creure,2a,indicatiu,passat anterior perifràstic,2a,plural,vosaltres,vàreu haver cregut
creure,2a,indicatiu,passat anterior perifràstic,3a,plural,ells,van haver cregut
creure,2a,indicatiu,passat anterior perifràstic,3a,plural,elles,van haver cregut
moure,2a,indicatiu,present,1a,singular,jo,moc
moure,2a,indicatiu,present,2a,singular,tu,mous
moure,2a,indicatiu,present,3a,singular,ell,mou
moure,2a,indicatiu,present,3a,singular,ella,mou
moure,2a,indicatiu,present,1a,plural,nosaltres,movem
moure,2a,indicatiu,present,2a,plural,vosaltres,moveu
moure,2a,indicatiu,present,3a,plural,ells,mouen
moure,2a,indicatiu,present,3a,plural,elles,mouen
moure,2a,indicatiu,imperfet,1a,singular,jo,movia
moure,2a,indicatiu,imperfet,2a,singular,tu,movies
moure,2a,indicatiu,imperfet,3a,singular,ell,movia
moure,2a,indicatiu,imperfet,3a,singular,ella,movia
moure,2a,indicatiu,imperfet,1a,plural,nosaltres,movíem
moure,2a,indicatiu,imperfet,2a,plural,vosaltres,movíeu
moure,2a,indicatiu,imperfet,3a,plural,ells,movien
moure,2a,indicatiu,imperfet,3a,plural,elles,movien
moure,2a,indicatiu,passat simple,1a,singular,jo,moguí
moure,2a,indicatiu,passat simple,2a,singular,tu,mogueres
moure,2a,indicatiu,passat simple,3a,singular,ell,mogué
moure,2a,indicatiu,passat simple,3a,singular,ella,mogué
moure,2a,indicatiu,passat simple,1a,plural,nosaltres,moguérem
moure,2a,indicatiu,passat simple,2a,plural,vosaltres,moguéreu
moure,2a,indicatiu,passat simple,3a,plural,ells,mogueren
moure,2a,indicatiu,passat simple,3a,plural,elles,mogueren
moure,2a,indicatiu,futur,1a,singular,jo,mouré
moure,2a,indicatiu,futur,2a,singular,tu,mouràs
moure,2a,indicatiu,futur,3a,singular,ell,mourà
moure,2a,indicatiu,futur,3a,singular,ella,mourà
moure,2a,indicatiu,futur,1a,plural,nosaltres,mourem
moure,2a,indicatiu,futur,2a,plural,vosaltres,moureu
moure,2a,indicatiu,futur,3a,plural,ells,mouran
moure,2a,indicatiu,futur,3a,plural,elles,mouran
moure,2a,subjuntiu,present,1a,singular,jo,mogua
moure,2a,subjuntiu,present,2a,singular,tu,mogues
moure,2a,subjuntiu,present,3a,singular,ell,mogua
moure,2a,subjuntiu,present,3a,singular,ella,mogua
moure,2a,subjuntiu,present,1a,plural,nosaltres,moguem
moure,2a,subjuntiu,present,2a,plural,vosaltres,mogueu
moure,2a,subjuntiu,present,3a,plural,ells,moguen
moure,2a,subjuntiu,present,3a,plural,elles,moguen
moure,2a,subjuntiu,imperfet,1a,singular,jo,mogués
moure,2a,subjuntiu,imperfet,2a,singular,tu,moguesses
moure,2a,subjuntiu,imperfet,3a,singular,ell,mogués
moure,2a,subjuntiu,imperfet,3a,singular,ella,mogués
moure,2a,subjuntiu,imperfet,1a,plural,nosaltres,moguàrem
moure,2a,subjuntiu,imperfet,2a,plural,vosaltres,moguàreu
moure,2a,subjuntiu,imperfet,3a,plural,ells,moguaren
moure,2a,subjuntiu,imperfet,3a,plural,elles,moguaren
moure,2a,indicatiu,condicional simple,1a,singular,jo,mouria
moure,2a,indicatiu,condicional simple,2a,singular,tu,mouries
moure,2a,indicatiu,condicional simple,3a,singular,ell,mouria
moure,2a,indicatiu,condicional simple,3a,singular,ella,mouria
moure,2a,indicatiu,condicional simple,1a,plural,nosaltres,mouríem
moure,2a,indicatiu,condicional simple,2a,plural,vosaltres,mouríeu
moure,2a,indicatiu,condicional simple,3a,plural,ells,mourien
moure,2a,indicatiu,condicional simple,3a,plural,elles,mourien
moure,2a,imperatiu,imperatiu,2a,singular,tu,mou
moure,2a,imperatiu,imperatiu,3a,singular,ell,mogua
moure,2a,imperatiu,imperatiu,3a,singular,ella,mogua
moure,2a,imperatiu,imperatiu,1a,plural,nosaltres,moguem
moure,2a,imperatiu,imperatiu,2a,plural,vosaltres,moveu
moure,2a,imperatiu,imperatiu,3a,plural,ells,moguen
moure,2a,imperatiu,imperatiu,3a,plural,elles,moguen
moure,2a,infinitiu,infinitiu,,,,moure
moure,2a,gerundi,gerundi,,,,movent
moure,2a,participi,participi,,singular,,mouut
moure,2a,participi,participi,,plural,,mouuda
moure,2a,participi,participi,,singular,,mouuts
moure,2a,participi,participi,,plural,,mouudes
moure,2a,indicatiu,pretèrit perfet compost,1a,singular,jo,he mouut
moure,2a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig mouut
moure,2a,indicatiu,pretèrit perfet compost,2a,singular,tu,has mouut
moure,2a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha mouut
moure,2a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha mouut
moure,2a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem mouut
moure,2a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem mouut
moure,2a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu mouut
moure,2a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu mouut
moure,2a,indicatiu,pretèrit perfet compost,3a,plural,ells,han mouut
moure,2a,indicatiu,pretèrit perfet compost,3a,plural,elles,han mouut
moure,2a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia mouut
moure,2a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies mouut
moure,2a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia mouut
moure,2a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia mouut
moure,2a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem mouut
moure,2a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu mouut
moure,2a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien mouut
moure,2a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien mouut
moure,2a,indicatiu,pretèrit anterior,1a,singular,jo,haguí mouut
moure,2a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres mouut
moure,2a,indicatiu,pretèrit anterior,3a,singular,ell,hagué mouut
moure,2a,indicatiu,pretèrit anterior,3a,singular,ella,hagué mouut
moure,2a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem mouut
moure,2a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu mouut
moure,2a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren mouut
moure,2a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren mouut
moure,2a,indicatiu,futur perfet,1a,singular,jo,hauré mouut
moure,2a,indicatiu,futur perfet,2a,singular,tu,hauràs mouut
moure,2a,indicatiu,futur perfet,3a,singular,ell,haurà mouut
moure,2a,indicatiu,futur perfet,3a,singular,ella,haurà mouut
moure,2a,indicatiu,futur perfet,1a,plural,nosaltres,haurem mouut
moure,2a,indicatiu,futur perfet,2a,plural,vosaltres,haureu mouut
moure,2a,indicatiu,futur perfet,3a,plural,ells,hauran mouut
moure,2a,indicatiu,futur perfet,3a,plural,elles,hauran mouut
moure,2a,subjuntiu,pretèrit perfet,1a,singular,jo,haga mouut
moure,2a,subjuntiu,pretèrit perfet,2a,singular,tu,hages mouut
moure,2a,subjuntiu,pretèrit perfet,3a,singular,ell,haga mouut
moure,2a,subjuntiu,pretèrit perfet,3a,singular,ella,haga mouut
moure,2a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,hàgim mouut
moure,2a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,haguem mouut
moure,2a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hàgiu mouut
moure,2a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hagueu mouut
moure,2a,subjuntiu,pretèrit perfet,3a,plural,ells,hagen mouut
moure,2a,subjuntiu,pretèrit perfet,3a,plural,elles,hagen mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,1a,singular,jo,hagués mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,singular,ell,hagués mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,singular,ella,hagués mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren mouut
moure,2a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren mouut
moure,2a,indicatiu,condicional perfet,1a,singular,jo,hauria mouut
moure,2a,indicatiu,condicional perfet,1a,singular,jo,haguera mouut
moure,2a,indicatiu,condicional perfet,2a,singular,tu,hauries mouut
moure,2a,indicatiu,condicional perfet,2a,singular,tu,hagueras mouut
moure,2a,indicatiu,condicional perfet,3a,singular,ell,hauria mouut
moure,2a,indicatiu,condicional perfet,3a,singular,ell,haguera mouut
moure,2a,indicatiu,condicional perfet,3a,singular,ella,hauria mouut
moure,2a,indicatiu,condicional perfet,3a,singular,ella,haguera mouut
moure,2a,indicatiu,condicional perfet,1a,plural,nosaltres,hauríem mouut
moure,2a,indicatiu,condicional perfet,1a,plural,nosaltres,haguérem mouut
moure,2a,indicatiu,condicional perfet,2a,plural,vosaltres,hauríeu mouut
moure,2a,indicatiu,condicional perfet,2a,plural,vosaltres,haguéreu mouut
moure,2a,indicatiu,condicional perfet,3a,plural,ells,haurien mouut
moure,2a,indicatiu,condicional perfet,3a,plural,ells,hagueren mouut
moure,2a,indicatiu,condicional perfet,3a,plural,elles,haurien mouut
moure,2a,indicatiu,condicional perfet,3a,plural,elles,hagueren mouut
moure,2a,indicatiu,passat perifràstic,1a,singular,jo,vaig moure
moure,2a,indicatiu,passat perifràstic,2a,singular,tu,vares moure
moure,2a,indicatiu,passat perifràstic,3a,singular,ell,va moure
moure,2a,indicatiu,passat perifràstic,3a,singular,ella,va moure
moure,2a,indicatiu,passat perifràstic,1a,plural,nosaltres,vàrem moure
moure,2a,indicatiu,passat perifràstic,2a,plural,vosaltres,vàreu moure
moure,2a,indicatiu,passat perifràstic,3a,plural,ells,van moure
moure,2a,indicatiu,passat perifràstic,3a,plural,elles,van moure
moure,2a,indicatiu,passat anterior perifràstic,1a,singular,jo,vaig haver mouut
moure,2a,indicatiu,passat anterior perifràstic,2a,singular,tu,vares haver mouut
moure,2a,indicatiu,passat anterior perifràstic,3a,singular,ell,va haver mouut
moure,2a,indicatiu,passat anterior perifràstic,3a,singular,ella,va haver mouut
moure,2a,indicatiu,passat anterior perifràstic,1a,plural,nosaltres,vàrem haver mouut
moure,2a,indicatiu,passat anterior perifràstic,2a,plural,vosaltres,vàreu haver mouut
moure,2a,indicatiu,passat anterior perifràstic,3a,plural,ells,van haver mouut
moure,2a,indicatiu,passat anterior perifràstic,3a,plural,elles,van haver mouut
ser,2a,indicatiu,present,1a,singular,jo,sóc
ser,2a,indicatiu,present,2a,singular,tu,ets
ser,2a,indicatiu,present,3a,singular,ell,és
ser,2a,indicatiu,present,3a,singular,ella,és
ser,2a,indicatiu,present,1a,plural,nosaltres,som
ser,2a,indicatiu,present,2a,plural,vosaltres,sou
ser,2a,indicatiu,present,3a,plural,ells,són
ser,2a,indicatiu,present,3a,plural,elles,són
ser,2a,indicatiu,imperfet,1a,singular,jo,era
ser,2a,indicatiu,imperfet,2a,singular,tu,eres
ser,2a,indicatiu,imperfet,3a,singular,ell,era
ser,2a,indicatiu,imperfet,3a,singular,ella,era
ser,2a,indicatiu,imperfet,1a,plural,nosaltres,érem
ser,2a,indicatiu,imperfet,2a,plural,vosaltres,éreu
ser,2a,indicatiu,imperfet,3a,plural,ells,eren
ser,2a,indicatiu,imperfet,3a,plural,elles,eren
ser,2a,indicatiu,passat simple,1a,singular,jo,fui
ser,2a,indicatiu,passat simple,2a,singular,tu,fores
ser,2a,indicatiu,passat simple,3a,singular,ell,fou
ser,2a,indicatiu,passat simple,3a,singular,ella,fou
ser,2a,indicatiu,passat simple,1a,plural,nosaltres,fórem
ser,2a,indicatiu,passat simple,2a,plural,vosaltres,fóreu
ser,2a,indicatiu,passat simple,3a,plural,ells,foren
ser,2a,indicatiu,passat simple,3a,plural,elles,foren
ser,2a,indicatiu,futur,1a,singular,jo,seré
ser,2a,indicatiu,futur,2a,singular,tu,seràs
ser,2a,indicatiu,futur,3a,singular,ell,serà
ser,2a,indicatiu,futur,3a,singular,ella,serà
ser,2a,indicatiu,futur,1a,plural,nosaltres,serem
ser,2a,indicatiu,futur,2a,plural,vosaltres,sereu
ser,2a,indicatiu,futur,3a,plural,ells,seran
ser,2a,indicatiu,futur,3a,plural,elles,seran
ser,2a,subjuntiu,present,1a,singular,jo,siga
ser,2a,subjuntiu,present,2a,singular,tu,sigues
ser,2a,subjuntiu,present,3a,singular,ell,siga
ser,2a,subjuntiu,present,3a,singular,ella,siga
ser,2a,subjuntiu,present,1a,plural,nosaltres,siguem
ser,2a,subjuntiu,present,2a,plural,vosaltres,sigueu
ser,2a,subjuntiu,present,3a,plural,ells,siguen
ser,2a,subjuntiu,present,3a,plural,elles,siguen
ser,2a,subjuntiu,imperfet,1a,singular,jo,fos
ser,2a,subjuntiu,imperfet,2a,singular,tu,fossis
ser,2a,subjuntiu,imperfet,3a,singular,ell,fos
ser,2a,subjuntiu,imperfet,3a,singular,ella,fos
ser,2a,subjuntiu,imperfet,1a,plural,nosaltres,fóssim
ser,2a,subjuntiu,imperfet,2a,plural,vosaltres,fóssiu
ser,2a,subjuntiu,imperfet,3a,plural,ells,fossin
ser,2a,subjuntiu,imperfet,3a,plural,elles,fossin
ser,2a,indicatiu,condicional simple,1a,singular,jo,seria
ser,2a,indicatiu,condicional simple,1a,singular,jo,fora
ser,2a,indicatiu,condicional simple,2a,singular,tu,series
ser,2a,indicatiu,condicional simple,2a,singular,tu,fores
ser,2a,indicatiu,condicional simple,3a,singular,ell,seria
ser,2a,indicatiu,condicional simple,3a,singular,ell,fora
ser,2a,indicatiu,condicional simple,3a,singular,ella,seria
ser,2a,indicatiu,condicional simple,3a,singular,ella,fora
ser,2a,indicatiu,condicional simple,1a,plural,nosaltres,seríem
ser,2a,indicatiu,condicional simple,1a,plural,nosaltres,fórem
ser,2a,indicatiu,condicional simple,2a,plural,vosaltres,seríeu
ser,2a,indicatiu,condicional simple,2a,plural,vosaltres,fóreu
ser,2a,indicatiu,condicional simple,3a,plural,ells,serien
ser,2a,indicatiu,condicional simple,3a,plural,ells,foren
ser,2a,indicatiu,condicional simple,3a,plural,elles,serien
ser,2a,indicatiu,condicional simple,3a,plural,elles,foren
ser,2a,imperatiu,imperatiu,2a,singular,tu,sigues
ser,2a,imperatiu,imperatiu,3a,singular,ell,siga
ser,2a,imperatiu,imperatiu,3a,singular,ella,siga
ser,2a,imperatiu,imperatiu,1a,plural,nosaltres,siguem
ser,2a,imperatiu,imperatiu,2a,plural,vosaltres,sigueu
ser,2a,imperatiu,imperatiu,3a,plural,ells,siguen
ser,2a,imperatiu,imperatiu,3a,plural,elles,siguen
ser,2a,infinitiu,infinitiu,,,,ser
ser,2a,infinitiu,infinitiu,,,,ésser
ser,2a,gerundi,gerundi,,,,sent
ser,2a,gerundi,gerundi,,,,essent
ser,2a,participi,participi,,singular,,estat
ser,2a,participi,participi,,singular,,sigut
ser,2a,participi,participi,,plural,,estada
ser,2a,participi,participi,,plural,,siguda
ser,2a,participi,participi,,singular,,estats
ser,2a,participi,participi,,singular,,siguts
ser,2a,participi,participi,,plural,,estades
ser,2a,participi,participi,,plural,,sigudes
ser,2a,indicatiu,pretèrit perfet compost,1a,singular,jo,he estat
ser,2a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig estat
ser,2a,indicatiu,pretèrit perfet compost,2a,singular,tu,has estat
ser,2a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha estat
ser,2a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha estat
ser,2a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem estat
ser,2a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem estat
ser,2a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu estat
ser,2a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu estat
ser,2a,indicatiu,pretèrit perfet compost,3a,plural,ells,han estat
ser,2a,indicatiu,pretèrit perfet compost,3a,plural,elles,han estat
ser,2a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia estat
ser,2a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies estat
ser,2a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia estat
ser,2a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia estat
ser,2a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem estat
ser,2a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu estat
ser,2a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien estat
ser,2a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien estat
ser,2a,indicatiu,pretèrit anterior,1a,singular,jo,haguí estat
ser,2a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres estat
ser,2a,indicatiu,pretèrit anterior,3a,singular,ell,hagué estat
ser,2a,indicatiu,pretèrit anterior,3a,singular,ella,hagué estat
ser,2a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem estat
ser,2a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu estat
ser,2a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren estat
ser,2a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren estat
ser,2a,indicatiu,futur perfet,1a,singular,jo,hauré estat
ser,2a,indicatiu,futur perfet,2a,singular,tu,hauràs estat
ser,2a,indicatiu,futur perfet,3a,singular,ell,haurà estat
ser,2a,indicatiu,futur perfet,3a,singular,ella,haurà estat
ser,2a,indicatiu,futur perfet,1a,plural,nosaltres,haurem estat
ser,2a,indicatiu,futur perfet,2a,plural,vosaltres,haureu estat
ser,2a,indicatiu,futur perfet,3a,plural,ells,hauran estat
ser,2a,indicatiu,futur perfet,3a,plural,elles,hauran estat
ser,2a,subjuntiu,pretèrit perfet,1a,singular,jo,haga estat
ser,2a,subjuntiu,pretèrit perfet,2a,singular,tu,hages estat
ser,2a,subjuntiu,pretèrit perfet,3a,singular,ell,haga estat
ser,2a,subjuntiu,pretèrit perfet,3a,singular,ella,haga estat
